customer_id,gender,is_senior_citizen,partner,dependents,phone_service,phone_service_a,internet_service,internet_service_a,contract_type,contract_type_a,payment_type,monthly_charges,total_charges,churn,is_female,has_churned,has_phone,has_internet,has_phone_has_internet,partner_dependents,tenure,start_date,avg_monthly_charges
3744-ZRRDZ,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,82.35,1852.85,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,22,20190926,82.35
3745-HRPHI,Male,0,Yes,Yes,0,No Phone Service,1,DSL,2,2 Year,Bank transfer (automatic),54.65,3632,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,66,20160128,54.65
3746-EUBYR,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),74.6,74.6,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,20210711,74.6
3748-FVMZZ,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,40.05,162.45,No,FALSE,FALSE,FALSE,TRUE,FALSE,0,4,20210409,40.05
3750-CKVKH,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,67.75,116.65,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,20210619,67.75
3750-RNQKR,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.45,246.25,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,13,20200721,19.45
3750-YHRYO,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,1 Year,Mailed check,20.65,150,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,7,20210102,20.65
3751-KTZEL,Female,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,35.05,35.05,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,0,1,20210711,35.05
3752-CQSJI,Female,0,Yes,Yes,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,20.45,254.5,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,12,20200728,20.45
3753-TSEMP,Female,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,88.15,1390.6,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,16,20200418,88.15
3754-DXMRT,Male,1,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,44.15,92.65,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,2,20210608,44.15
3755-JBMNH,Male,1,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),71.8,1167.8,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,16,20200403,71.8
3756-VNWDH,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,100.75,6674.65,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,66,20160203,100.75
3757-NJYBX,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),106.35,3520.75,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,33,20181108,106.35
3758-CKOQL,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Credit card (automatic),107,6152.3,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,57,20161027,107
3761-FLYZI,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),108.8,7082.45,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,65,20160309,108.8
3763-GCZHZ,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,104.05,6890,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,1,66,20160204,104.05
3764-MNMOI,Male,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Credit card (automatic),19.2,908.15,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,47,20170902,19.2
3765-JXVKY,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,74.7,74.7,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,20210711,74.7
3766-EJLFL,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),109.05,7508.55,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,69,20151116,109.05
3768-NLUBH,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,100.6,5746.15,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,1,57,20161107,100.6
3768-VHXQO,Male,0,Yes,No,2,Two or More Lines,0,No Internet Service,2,2 Year,Credit card (automatic),24.85,1583.5,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,64,20160420,24.85
3769-MHZNV,Female,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Mailed check,20.1,670.35,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,33,20181031,20.1
3771-PZOBW,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),90.7,1781.35,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,20,20191222,90.7
3774-VBNXY,Female,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Mailed check,20.2,1277.75,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,63,20160504,20.2
3776-EKTKM,Female,1,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,36.45,36.45,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,0,1,20210711,36.45
3777-XROBG,Female,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Credit card (automatic),19.55,1079.65,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,55,20170104,19.55
3778-FOAQW,Female,0,Yes,No,1,One Line,0,No Internet Service,1,1 Year,Mailed check,20.15,456.85,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,23,20190921,20.15
3779-OSWCF,Female,0,Yes,No,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),93.2,6506.15,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,70,20151018,93.2
3780-DDGSE,Male,1,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Electronic check,76.05,2747.2,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,36,20180808,76.05
3780-YVMFA,Female,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Electronic check,68.55,564.35,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,8,20201203,68.55
3785-KTYSH,Male,0,No,No,2,Two or More Lines,0,No Internet Service,2,2 Year,Mailed check,24.6,1279,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,52,20170412,24.6
3785-NRHYR,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.65,19.65,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,1,20210711,19.65
3786-WOVKF,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),106.85,7677.4,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,72,20150817,106.85
3787-TRIAL,Male,0,Yes,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,26.05,565.75,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,22,20191020,26.05
3791-LGQCY,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),100.65,5688.05,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,57,20161126,100.65
3793-MMFUH,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,95.05,1290,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,14,20200624,95.05
3794-NFNCH,Male,0,Yes,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,50,1474.9,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,29,20190225,50
3795-CAWEX,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),116.55,8152.3,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,70,20151014,116.55
3795-GWTRD,Female,0,Yes,Yes,1,One Line,1,DSL,2,2 Year,Credit card (automatic),75.55,4707.85,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,62,20160602,75.55
3796-ENZGF,Male,0,Yes,No,2,Two or More Lines,1,DSL,2,2 Year,Mailed check,67.25,4234.15,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,63,20160513,67.25
3797-FKOGQ,Male,0,No,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,86.2,893.2,No,FALSE,FALSE,TRUE,TRUE,TRUE,2,10,20200929,86.2
3797-VTIDR,Male,0,Yes,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,23.45,23.45,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,20210711,23.45
3798-EPWRR,Female,1,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,43.95,85.1,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,2,20210613,43.95
3799-ISUZQ,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),69.95,529.5,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3,8,20201223,69.95
3800-LYTRK,Female,0,No,No,1,One Line,1,DSL,1,1 Year,Mailed check,55.7,795.15,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,14,20200602,55.7
3801-HMYNL,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,89.15,89.15,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,3,1,20210711,89.15
3803-KMQFW,Female,0,Yes,Yes,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,20.55,20.55,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,1,20210711,20.55
3804-RVTGV,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),103.85,5017.9,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3,48,20170802,103.85
3806-DXQOM,Female,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,33.65,137.85,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,0,4,20210408,33.65
3806-YAZOV,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,18.8,56,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,3,20210512,18.8
3807-BPOMJ,Female,0,Yes,No,1,One Line,2,Fiber Optic,1,1 Year,Electronic check,94.75,5276.1,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,56,20161221,94.75
3807-XHCJH,Female,0,Yes,Yes,1,One Line,0,No Internet Service,0,Month-to-Month,Electronic check,20,20,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,1,20210711,20
3808-HFKDE,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,44.35,927.15,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,21,20191114,44.35
3810-DVDQQ,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),117.6,8308.9,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,71,20150922,117.6
3810-PJUHR,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Mailed check,25.35,1715.15,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,68,20151223,25.35
3811-VBYBZ,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,99.8,673.25,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,0,7,20210117,99.8
3812-LRZIR,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Electronic check,24.5,761.95,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,31,20190108,24.5
3813-DHBBB,Male,0,Yes,No,0,No Phone Service,1,DSL,2,2 Year,Bank transfer (automatic),50.95,3521.7,No,FALSE,FALSE,FALSE,TRUE,FALSE,1,69,20151108,50.95
3814-MLAXC,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),79.85,2404.15,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,30,20190207,79.85
3815-SLMEF,Female,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,34.25,139.35,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,0,4,20210409,34.25
3823-KYNQY,Male,0,No,No,2,Two or More Lines,0,No Internet Service,1,1 Year,Credit card (automatic),24.95,280.4,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,11,20200903,24.95
3824-RHKVR,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Credit card (automatic),19.7,340.35,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,17,20200303,19.7
3831-YCPUO,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,2,2 Year,Credit card (automatic),109.5,7854.9,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,72,20150821,109.5
3834-XUIFC,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,85.2,602.55,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,0,7,20210107,85.2
3836-FZSDJ,Male,1,Yes,No,2,Two or More Lines,0,No Internet Service,2,2 Year,Bank transfer (automatic),24.85,1901,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,76,20150329,24.85
3838-OZURD,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),105,7133.25,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,68,20151214,105
3841-CONLJ,Female,0,Yes,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,35,35,No,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,20210711,35
3841-NFECX,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),96.35,6766.95,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,70,20151005,96.35
3842-IYKUE,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),85.3,2917.5,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,34,20181005,85.3
3842-QTGDL,Male,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),80.75,1321.3,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,16,20200331,80.75
3845-FXCYS,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Electronic check,19.65,31.2,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,2,20210623,19.65
3845-JHAMY,Female,0,Yes,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Credit card (automatic),35.5,552.7,No,TRUE,FALSE,FALSE,FALSE,FALSE,3,16,20200424,35.5
3847-BAERP,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,20.9,247,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,12,20200816,20.9
3850-OKINF,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,1,1 Year,Electronic check,66.2,4692.55,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,71,20150915,66.2
3853-LYGAM,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),95.65,1640,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,17,20200307,95.65
3855-ONCAR,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,78.9,299.75,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,4,20210417,78.9
3858-VOBET,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,74.95,1710.45,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,23,20190916,74.95
3858-XHYJO,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),105.75,4228.55,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,40,20180412,105.75
3859-CVCET,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,45.65,191.05,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,4,20210405,45.65
3863-IUBJR,Male,0,Yes,Yes,1,One Line,1,DSL,1,1 Year,Credit card (automatic),53.65,696.35,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3,13,20200712,53.65
3863-QSTYI,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,64.65,3735.45,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,58,20161018,64.65
3865-QBWSJ,Male,1,No,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,80.45,3162.65,No,FALSE,FALSE,TRUE,TRUE,TRUE,2,39,20180503,80.45
3865-YIOTT,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),106.1,7848.5,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,74,20150613,106.1
3865-ZFZIB,Male,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Mailed check,19.65,358.15,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,18,20200203,19.65
3865-ZYKAD,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),84.9,5785.65,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,68,20151208,84.9
3866-MDTUB,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,70.75,146.9,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,2,20210608,70.75
3870-MQAMG,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,110.35,5893.15,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,53,20170228,110.35
3870-SPZSI,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),113.05,7869.05,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,70,20151024,113.05
3871-IKPYH,Male,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,69.1,69.1,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,20210711,69.1
3873-NFTGI,Male,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Credit card (automatic),55.5,767.55,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,14,20200616,55.5
3873-WOSBC,Male,0,Yes,No,2,Two or More Lines,0,No Internet Service,2,2 Year,Credit card (automatic),25.6,1784.9,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,70,20151021,25.6
3874-EQOEP,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,95,655.5,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,7,20210113,95
3877-JRJIP,Male,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Electronic check,59.85,59.85,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,20210711,59.85
3878-AVSOQ,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,71.25,71.25,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,20210711,71.25
3882-IYOIJ,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),115.25,6758.45,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,59,20160922,115.25
3884-HCSWG,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,70,1144.5,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,16,20200331,70
3884-UEBXB,Female,0,Yes,Yes,0,No Phone Service,1,DSL,2,2 Year,Bank transfer (automatic),36.15,2434.45,No,TRUE,FALSE,FALSE,TRUE,FALSE,3,67,20160101,36.15
3886-CERTZ,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,109.25,8109.8,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,1,74,20150606,109.25
3887-PBQAO,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,1 Year,Credit card (automatic),25.9,1216.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,47,20170912,25.9
3889-VWBID,Male,0,Yes,Yes,1,One Line,1,DSL,2,2 Year,Bank transfer (automatic),82.85,5776.45,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,70,20151021,82.85
3890-RTCMS,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,49.45,799,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,16,20200406,49.45
3891-NLXJB,Male,0,No,No,0,No Phone Service,1,DSL,2,2 Year,Mailed check,40.55,1390.85,No,FALSE,FALSE,FALSE,TRUE,FALSE,0,34,20181002,40.55
3891-PUQOD,Female,0,No,Yes,1,One Line,1,DSL,0,Month-to-Month,Electronic check,59.2,59.2,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,2,1,20210711,59.2
3892-NXAZG,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),114.05,8289.2,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,73,20150723,114.05
3893-JRNFS,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Bank transfer (automatic),39.9,2796.35,No,FALSE,FALSE,FALSE,TRUE,FALSE,0,70,20151010,39.9
3896-RCYYE,Female,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Credit card (automatic),53.4,3579.15,No,TRUE,FALSE,FALSE,FALSE,FALSE,0,67,20160111,53.4
3896-ZVNET,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Mailed check,24.7,571.75,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,23,20190906,24.7
3898-BSJYF,Female,0,No,Yes,2,Two or More Lines,1,DSL,1,1 Year,Credit card (automatic),73.55,693.3,No,TRUE,FALSE,TRUE,TRUE,TRUE,2,9,20201028,73.55
3898-GUYTS,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,97.05,4385.05,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,45,20171105,97.05
3900-AQPHZ,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.9,19.9,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,20210711,19.9
3902-FOIGH,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,101.35,1218.55,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,12,20200810,101.35
3902-MIVLE,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Mailed check,75.7,4676.7,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,62,20160618,75.7
3904-UKFRE,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,80.1,336.15,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,4,20210405,80.1
3908-BLSYF,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,83.9,497.55,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,6,20210211,83.9
3908-MKIMJ,Male,1,Yes,No,0,No Phone Service,1,DSL,2,2 Year,Electronic check,41.95,2965.75,No,FALSE,FALSE,FALSE,FALSE,FALSE,1,71,20150921,41.95
3910-MRQOY,Female,0,Yes,No,1,One Line,0,No Internet Service,2,2 Year,Bank transfer (automatic),19.4,1496.45,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,77,20150309,19.4
3911-RSNHI,Female,0,Yes,No,0,No Phone Service,1,DSL,2,2 Year,Credit card (automatic),61.4,4310.35,No,TRUE,FALSE,FALSE,TRUE,FALSE,1,70,20151006,61.4
3913-FCUUW,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Bank transfer (automatic),70.45,5165.7,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,73,20150703,70.45
3913-RDSJZ,Female,0,Yes,No,2,Two or More Lines,0,No Internet Service,2,2 Year,Mailed check,25.55,1714.95,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,67,20160108,25.55
3914-FDRHP,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,86.25,770.5,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,9,20201112,86.25
3915-ODIYG,Male,1,No,No,2,Two or More Lines,1,DSL,1,1 Year,Electronic check,71.75,4374.55,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,61,20160713,71.75
3916-NRPAP,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),85.7,256.75,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,3,20210511,85.7
3920-HIHMQ,Female,0,No,Yes,2,Two or More Lines,1,DSL,0,Month-to-Month,Mailed check,49.5,1265.65,No,TRUE,FALSE,TRUE,TRUE,TRUE,2,26,20190625,49.5
3923-CSIHK,Female,1,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,71.05,3444.85,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,48,20170728,71.05
3926-CUQZX,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Bank transfer (automatic),45.1,45.1,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,20210711,45.1
3926-YZVVX,Female,0,No,No,1,One Line,1,DSL,1,1 Year,Bank transfer (automatic),50.05,2029.05,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,41,20180326,50.05
3927-NLNRY,Male,0,Yes,No,1,One Line,2,Fiber Optic,1,1 Year,Bank transfer (automatic),94.25,4867.95,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,1,52,20170422,94.25
3930-ZGWVE,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.75,19.75,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,1,20210711,19.75
3932-CMDTD,Female,0,No,No,1,One Line,2,Fiber Optic,1,1 Year,Electronic check,105.65,443.9,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,4,20210405,105.65
3932-IJWDZ,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),103.65,4747.85,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,46,20171017,103.65
3933-DQPWX,Female,0,No,No,0,No Phone Service,1,DSL,2,2 Year,Credit card (automatic),39.7,1932.75,No,TRUE,FALSE,FALSE,TRUE,FALSE,0,49,20170722,39.7
3934-HXCFZ,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,99.25,2186.4,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,1,22,20191010,99.25
3935-TBRZZ,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,1 Year,Mailed check,25.7,1110.5,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,43,20180104,25.7
3936-QQFLL,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.75,39.3,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,2,20210611,19.75
3938-YFPXD,Male,0,No,No,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),84.3,5997.1,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,71,20150908,84.3
3941-XTSKM,Male,0,Yes,Yes,0,No Phone Service,1,DSL,1,1 Year,Credit card (automatic),45.1,2049.05,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,45,20171029,45.1
